id,address,city,state,zipcode,geocoded_address,is_match,is_exact,returned_address,coordinates,tiger_line,side,state_fips,county_fips,tract,block,longitude,latitude
416,4715 S LAMON AVE,Chicago,IL,60638,"4715 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4715 S LAMON AVE, CHICAGO, IL, 60638","-87.745507633621,41.806899430677",605301311,L,17,031,560300,1017,-87.745507633621,41.806899430677
417,4621 S LAMON AVE,Chicago,IL,60638,"4621 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4621 S LAMON AVE, CHICAGO, IL, 60638","-87.745563144785,41.809099724714",605301054,L,17,031,560200,2029,-87.745563144785,41.809099724714
418,4751 S LAMON AVE,Chicago,IL,60638,"4751 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4751 S LAMON AVE, CHICAGO, IL, 60638","-87.745490582087,41.806439037955",605301311,L,17,031,560300,1017,-87.745490582087,41.806439037955
419,4751 S LAMON AVE,Chicago,IL,60638,"4751 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4751 S LAMON AVE, CHICAGO, IL, 60638","-87.745490582087,41.806439037955",605301311,L,17,031,560300,1017,-87.745490582087,41.806439037955
420,4735 S LAMON AVE,Chicago,IL,60638,"4735 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4735 S LAMON AVE, CHICAGO, IL, 60638","-87.745498160547,41.806643656942",605301311,L,17,031,560300,1017,-87.745498160547,41.806643656942
423,4735 S LAMON AVE,Chicago,IL,60638,"4735 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4735 S LAMON AVE, CHICAGO, IL, 60638","-87.745498160547,41.806643656942",605301311,L,17,031,560300,1017,-87.745498160547,41.806643656942
424,4813 S LAMON AVE,Chicago,IL,60638,"4813 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4813 S LAMON AVE, CHICAGO, IL, 60638","-87.745466070829,41.805501867254",111799840,L,17,031,560300,1022,-87.745466070829,41.805501867254
426,5618 S OAKLEY AVE,Chicago,IL,60636,"5618 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5618 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681311398087,41.791866219696",605451076,R,17,031,835100,1007,-87.681311398087,41.791866219696
427,5602 S OAKLEY AVE,Chicago,IL,60636,"5602 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5602 S OAKLEY AVE, CHICAGO, IL, 60636","-87.68132668484,41.792212646372",111804749,R,17,031,835100,1007,-87.68132668484,41.792212646372
428,5519 S OAKLEY AVE,Chicago,IL,60636,"5519 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5519 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681190255402,41.792911870883",605450923,L,17,031,835100,1006,-87.681190255402,41.792911870883
429,5518 S OAKLEY AVE,Chicago,IL,60636,"5518 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5518 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681342354376,41.792854128245",605450923,R,17,031,835100,1008,-87.681342354376,41.792854128245
430,5516 S OAKLEY AVE,Chicago,IL,60636,"5516 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5516 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681342698853,41.792866299796",605450923,R,17,031,835100,1008,-87.681342698853,41.792866299796
431,5521 S OAKLEY AVE,Chicago,IL,60636,"5521 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5521 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681189871781,41.792898316202",605450923,L,17,031,835100,1006,-87.681189871781,41.792898316202
432,5522 S OAKLEY AVE,Chicago,IL,60636,"5522 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5522 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681341665423,41.792829785144",605450923,R,17,031,835100,1008,-87.681341665423,41.792829785144
433,5515 S OAKLEY AVE,Chicago,IL,60636,"5515 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5515 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681191022645,41.792938980245",605450923,L,17,031,835100,1006,-87.681191022645,41.792938980245
434,5514 S OAKLEY AVE,Chicago,IL,60636,"5514 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5514 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681343043329,41.792878471346",605450923,R,17,031,835100,1008,-87.681343043329,41.792878471346
435,5523 S OAKLEY AVE,Chicago,IL,60636,"5523 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5523 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681189488159,41.79288476152",605450923,L,17,031,835100,1006,-87.681189488159,41.79288476152
436,5526 S OAKLEY AVE,Chicago,IL,60636,"5526 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5526 S OAKLEY AVE, CHICAGO, IL, 60636","-87.68134097647,41.792805442043",605450923,R,17,031,835100,1008,-87.68134097647,41.792805442043
437,5527 S OAKLEY AVE,Chicago,IL,60636,"5527 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5527 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681188720916,41.792857652158",605450923,L,17,031,835100,1006,-87.681188720916,41.792857652158
438,5532 S OAKLEY AVE,Chicago,IL,60636,"5532 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5532 S OAKLEY AVE, CHICAGO, IL, 60636","-87.68133994304,41.792768927392",605450923,R,17,031,835100,1008,-87.68133994304,41.792768927392
439,5616 S OAKLEY AVE,Chicago,IL,60636,"5616 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5616 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681312842509,41.791895108193",605451076,R,17,031,835100,1007,-87.681312842509,41.791895108193
440,5602 S OAKLEY AVE,Chicago,IL,60636,"5602 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5602 S OAKLEY AVE, CHICAGO, IL, 60636","-87.68132668484,41.792212646372",111804749,R,17,031,835100,1007,-87.68132668484,41.792212646372
441,5840 S OAKLEY AVE,Chicago,IL,60636,"5840 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5840 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681203087474,41.787793356768",605308061,R,17,031,835100,1021,-87.681203087474,41.787793356768
442,5619 S OAKLEY AVE,Chicago,IL,60636,"5619 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5619 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681157395515,41.791842662592",605451076,L,17,031,835100,1019,-87.681157395515,41.791842662592
443,5615 S OAKLEY AVE,Chicago,IL,60636,"5615 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5615 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681159348858,41.791901302905",605451076,L,17,031,835100,1019,-87.681159348858,41.791901302905
444,5611 S OAKLEY AVE,Chicago,IL,60636,"5611 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5611 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681162173505,41.791957795965",605451076,L,17,031,835100,1019,-87.681162173505,41.791957795965
445,5622 S OAKLEY AVE,Chicago,IL,60636,"5622 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5622 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681311091716,41.791810541975",605451076,R,17,031,835100,1007,-87.681311091716,41.791810541975
446,5623 S OAKLEY AVE,Chicago,IL,60636,"5623 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5623 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681157395521,41.791786130291",605451076,L,17,031,835100,1019,-87.681157395521,41.791786130291
447,5624 S OAKLEY AVE,Chicago,IL,60636,"5624 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5624 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681311091719,41.791781633412",605451076,R,17,031,835100,1007,-87.681311091719,41.791781633412
448,5627 S OAKLEY AVE,Chicago,IL,60636,"5627 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5627 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681157395526,41.791729597991",605451076,L,17,031,835100,1019,-87.681157395526,41.791729597991
449,2300 W 59TH ST,Chicago,IL,60636,"2300 W 59TH ST, Chicago, IL, 60636",Match,Exact,"2300 W 59TH ST, CHICAGO, IL, 60636","-87.681188496413,41.786596799399",111804859,R,17,031,835100,1026,-87.681188496413,41.786596799399
450,5630 S OAKLEY AVE,Chicago,IL,60636,"5630 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5630 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681311091727,41.791694907724",605451076,R,17,031,835100,1007,-87.681311091727,41.791694907724
451,5631 S OAKLEY AVE,Chicago,IL,60636,"5631 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5631 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681157395748,41.79167306569",605451076,L,17,031,835100,1019,-87.681157395748,41.79167306569
452,5606 S OAKLEY AVE,Chicago,IL,60636,"5606 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5606 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681322367786,41.792134939261",111804749,R,17,031,835100,1007,-87.681322367786,41.792134939261
453,5603 S OAKLEY AVE,Chicago,IL,60636,"5603 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5603 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681172399859,41.792204437525",111804749,L,17,031,835100,1006,-87.681172399859,41.792204437525
454,5807 S OAKLEY AVE,Chicago,IL,60636,"5807 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5807 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681063440077,41.788236349096",605308061,L,17,031,835100,1019,-87.681063440077,41.788236349096
455,5828 S OAKLEY AVE,Chicago,IL,60636,"5828 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5828 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681203087459,41.787949188884",605308061,R,17,031,835100,1021,-87.681203087459,41.787949188884
456,5835 S OAKLEY AVE,Chicago,IL,60636,"5835 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5835 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681049400612,41.787871272817",605308061,L,17,031,835100,1019,-87.681049400612,41.787871272817
457,5620 S OAKLEY AVE,Chicago,IL,60636,"5620 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5620 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681311091713,41.791839450538",605451076,R,17,031,835100,1007,-87.681311091713,41.791839450538
458,5628 S OAKLEY AVE,Chicago,IL,60636,"5628 S OAKLEY AVE, Chicago, IL, 60636",Match,Exact,"5628 S OAKLEY AVE, CHICAGO, IL, 60636","-87.681311091725,41.791723816287",605451076,R,17,031,835100,1007,-87.681311091725,41.791723816287
459,3057 N NARRAGANSETT AVE,Chicago,IL,60634,"3057 N NARRAGANSETT AVE, Chicago, IL, 60634",Match,Exact,"3057 N NARRAGANSETT AVE, CHICAGO, IL, 60634","-87.785773961825,41.935924024533",111750759,R,17,031,190401,1023,-87.785773961825,41.935924024533
460,3057 N NARRAGANSETT AVE,Chicago,IL,60634,"3057 N NARRAGANSETT AVE, Chicago, IL, 60634",Match,Exact,"3057 N NARRAGANSETT AVE, CHICAGO, IL, 60634","-87.785773961825,41.935924024533",111750759,R,17,031,190401,1023,-87.785773961825,41.935924024533
461,4719 S LAMON AVE,Chicago,IL,60638,"4719 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4719 S LAMON AVE, CHICAGO, IL, 60638","-87.745505739006,41.80684827593",605301311,L,17,031,560300,1017,-87.745505739006,41.80684827593
462,4719 S LAMON AVE,Chicago,IL,60638,"4719 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4719 S LAMON AVE, CHICAGO, IL, 60638","-87.745505739006,41.80684827593",605301311,L,17,031,560300,1017,-87.745505739006,41.80684827593
463,4733 S LAMON AVE,Chicago,IL,60638,"4733 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4733 S LAMON AVE, CHICAGO, IL, 60638","-87.745499107854,41.806669234316",605301311,L,17,031,560300,1017,-87.745499107854,41.806669234316
464,4813 S LAMON AVE,Chicago,IL,60638,"4813 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4813 S LAMON AVE, CHICAGO, IL, 60638","-87.745466070829,41.805501867254",111799840,L,17,031,560300,1022,-87.745466070829,41.805501867254
465,4733 S LAMON AVE,Chicago,IL,60638,"4733 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4733 S LAMON AVE, CHICAGO, IL, 60638","-87.745499107854,41.806669234316",605301311,L,17,031,560300,1017,-87.745499107854,41.806669234316
466,4759 S LAMON AVE,Chicago,IL,60638,"4759 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4759 S LAMON AVE, CHICAGO, IL, 60638","-87.745488233595,41.806335814472",605301311,L,17,031,560300,1017,-87.745488233595,41.806335814472
467,4741 S LAMON AVE,Chicago,IL,60638,"4741 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4741 S LAMON AVE, CHICAGO, IL, 60638","-87.745495318624,41.806566924822",605301311,L,17,031,560300,1017,-87.745495318624,41.806566924822
468,4759 S LAMON AVE,Chicago,IL,60638,"4759 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4759 S LAMON AVE, CHICAGO, IL, 60638","-87.745488233595,41.806335814472",605301311,L,17,031,560300,1017,-87.745488233595,41.806335814472
469,4745 S LAMON AVE,Chicago,IL,60638,"4745 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4745 S LAMON AVE, CHICAGO, IL, 60638","-87.745493424009,41.806515770075",605301311,L,17,031,560300,1017,-87.745493424009,41.806515770075
470,4745 S LAMON AVE,Chicago,IL,60638,"4745 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4745 S LAMON AVE, CHICAGO, IL, 60638","-87.745493424009,41.806515770075",605301311,L,17,031,560300,1017,-87.745493424009,41.806515770075
471,4741 S LAMON AVE,Chicago,IL,60638,"4741 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4741 S LAMON AVE, CHICAGO, IL, 60638","-87.745495318624,41.806566924822",605301311,L,17,031,560300,1017,-87.745495318624,41.806566924822
472,4811 S LAMON AVE,Chicago,IL,60638,"4811 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4811 S LAMON AVE, CHICAGO, IL, 60638","-87.745467312218,41.805536626248",111799840,L,17,031,560300,1022,-87.745467312218,41.805536626248
473,4725 S LAMON AVE,Chicago,IL,60638,"4725 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4725 S LAMON AVE, CHICAGO, IL, 60638","-87.745502897084,41.80677154381",605301311,L,17,031,560300,1017,-87.745502897084,41.80677154381
474,4725 S LAMON AVE,Chicago,IL,60638,"4725 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4725 S LAMON AVE, CHICAGO, IL, 60638","-87.745502897084,41.80677154381",605301311,L,17,031,560300,1017,-87.745502897084,41.80677154381
475,4721 S LAMON AVE,Chicago,IL,60638,"4721 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4721 S LAMON AVE, CHICAGO, IL, 60638","-87.745504791699,41.806822698556",605301311,L,17,031,560300,1017,-87.745504791699,41.806822698556
476,4811 S LAMON AVE,Chicago,IL,60638,"4811 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4811 S LAMON AVE, CHICAGO, IL, 60638","-87.745467312218,41.805536626248",111799840,L,17,031,560300,1022,-87.745467312218,41.805536626248
477,4721 S LAMON AVE,Chicago,IL,60638,"4721 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4721 S LAMON AVE, CHICAGO, IL, 60638","-87.745504791699,41.806822698556",605301311,L,17,031,560300,1017,-87.745504791699,41.806822698556
478,4641 S LAMON AVE,Chicago,IL,60638,"4641 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4641 S LAMON AVE, CHICAGO, IL, 60638","-87.745555775433,41.80884346019",605301054,L,17,031,560200,2029,-87.745555775433,41.80884346019
479,6216 W BARRY AVE,Chicago,IL,60634,"6216 W BARRY AVE, Chicago, IL, 60634",Match,Exact,"6216 W BARRY AVE, CHICAGO, IL, 60634","-87.78146177681,41.936603064643",111750774,R,17,031,190401,1015,-87.78146177681,41.936603064643
480,6248 W BARRY AVE,Chicago,IL,60634,"6248 W BARRY AVE, Chicago, IL, 60634",Match,Exact,"6248 W BARRY AVE, CHICAGO, IL, 60634","-87.782201537717,41.936593688894",111750774,R,17,031,190401,1015,-87.782201537717,41.936593688894
481,6228 W BARRY AVE,Chicago,IL,60634,"6228 W BARRY AVE, Chicago, IL, 60634",Match,Exact,"6228 W BARRY AVE, CHICAGO, IL, 60634","-87.781738775435,41.936599419671",111750774,R,17,031,190401,1015,-87.781738775435,41.936599419671
482,6226 W BARRY AVE,Chicago,IL,60634,"6226 W BARRY AVE, Chicago, IL, 60634",Match,Exact,"6226 W BARRY AVE, CHICAGO, IL, 60634","-87.781692499207,41.936599992749",111750774,R,17,031,190401,1015,-87.781692499207,41.936599992749
483,6220 W BARRY AVE,Chicago,IL,60634,"6220 W BARRY AVE, Chicago, IL, 60634",Match,Exact,"6220 W BARRY AVE, CHICAGO, IL, 60634","-87.781553670522,41.936601711982",111750774,R,17,031,190401,1015,-87.781553670522,41.936601711982
484,4641 S LAMON AVE,Chicago,IL,60638,"4641 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4641 S LAMON AVE, CHICAGO, IL, 60638","-87.745555775433,41.80884346019",605301054,L,17,031,560200,2029,-87.745555775433,41.80884346019
485,4609 S LAMON AVE,Chicago,IL,60638,"4609 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4609 S LAMON AVE, CHICAGO, IL, 60638","-87.745568899537,41.809253185171",605301054,L,17,031,560200,2029,-87.745568899537,41.809253185171
486,4627 S LAMON AVE,Chicago,IL,60638,"4627 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4627 S LAMON AVE, CHICAGO, IL, 60638","-87.745560571971,41.809022531628",605301054,L,17,031,560200,2029,-87.745560571971,41.809022531628
487,4609 S LAMON AVE,Chicago,IL,60638,"4609 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4609 S LAMON AVE, CHICAGO, IL, 60638","-87.745568899537,41.809253185171",605301054,L,17,031,560200,2029,-87.745568899537,41.809253185171
488,6248 W BARRY AVE,Chicago,IL,60634,"6248 W BARRY AVE, Chicago, IL, 60634",Match,Exact,"6248 W BARRY AVE, CHICAGO, IL, 60634","-87.782201537717,41.936593688894",111750774,R,17,031,190401,1015,-87.782201537717,41.936593688894
489,6228 W BARRY AVE,Chicago,IL,60634,"6228 W BARRY AVE, Chicago, IL, 60634",Match,Exact,"6228 W BARRY AVE, CHICAGO, IL, 60634","-87.781738775435,41.936599419671",111750774,R,17,031,190401,1015,-87.781738775435,41.936599419671
490,6226 W BARRY AVE,Chicago,IL,60634,"6226 W BARRY AVE, Chicago, IL, 60634",Match,Exact,"6226 W BARRY AVE, CHICAGO, IL, 60634","-87.781692499207,41.936599992749",111750774,R,17,031,190401,1015,-87.781692499207,41.936599992749
491,6220 W BARRY AVE,Chicago,IL,60634,"6220 W BARRY AVE, Chicago, IL, 60634",Match,Exact,"6220 W BARRY AVE, CHICAGO, IL, 60634","-87.781553670522,41.936601711982",111750774,R,17,031,190401,1015,-87.781553670522,41.936601711982
492,4627 S LAMON AVE,Chicago,IL,60638,"4627 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4627 S LAMON AVE, CHICAGO, IL, 60638","-87.745560571971,41.809022531628",605301054,L,17,031,560200,2029,-87.745560571971,41.809022531628
493,6216 W BARRY AVE,Chicago,IL,60634,"6216 W BARRY AVE, Chicago, IL, 60634",Match,Exact,"6216 W BARRY AVE, CHICAGO, IL, 60634","-87.78146177681,41.936603064643",111750774,R,17,031,190401,1015,-87.78146177681,41.936603064643
494,4639 S LAMON AVE,Chicago,IL,60638,"4639 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4639 S LAMON AVE, CHICAGO, IL, 60638","-87.745556460652,41.808869041824",605301054,L,17,031,560200,2029,-87.745556460652,41.808869041824
496,4633 S LAMON AVE,Chicago,IL,60638,"4633 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4633 S LAMON AVE, CHICAGO, IL, 60638","-87.745558516311,41.808945786726",605301054,L,17,031,560200,2029,-87.745558516311,41.808945786726
498,4639 S LAMON AVE,Chicago,IL,60638,"4639 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4639 S LAMON AVE, CHICAGO, IL, 60638","-87.745556460652,41.808869041824",605301054,L,17,031,560200,2029,-87.745556460652,41.808869041824
499,4633 S LAMON AVE,Chicago,IL,60638,"4633 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4633 S LAMON AVE, CHICAGO, IL, 60638","-87.745558516311,41.808945786726",605301054,L,17,031,560200,2029,-87.745558516311,41.808945786726
500,4623 S LAMON AVE,Chicago,IL,60638,"4623 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4623 S LAMON AVE, CHICAGO, IL, 60638","-87.74556218566,41.809074147971",605301054,L,17,031,560200,2029,-87.74556218566,41.809074147971
501,4623 S LAMON AVE,Chicago,IL,60638,"4623 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4623 S LAMON AVE, CHICAGO, IL, 60638","-87.74556218566,41.809074147971",605301054,L,17,031,560200,2029,-87.74556218566,41.809074147971
502,4635 S LAMON AVE,Chicago,IL,60638,"4635 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4635 S LAMON AVE, CHICAGO, IL, 60638","-87.745557831092,41.808920205092",605301054,L,17,031,560200,2029,-87.745557831092,41.808920205092
503,4559 S LAMON AVE,Chicago,IL,60638,"4559 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4559 S LAMON AVE, CHICAGO, IL, 60638","-87.745595084224,41.810172302687",111799808,L,17,031,560200,2007,-87.745595084224,41.810172302687
504,4559 S LAMON AVE,Chicago,IL,60638,"4559 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4559 S LAMON AVE, CHICAGO, IL, 60638","-87.745595084224,41.810172302687",111799808,L,17,031,560200,2007,-87.745595084224,41.810172302687
505,4645 S LAMON AVE,Chicago,IL,60638,"4645 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4645 S LAMON AVE, CHICAGO, IL, 60638","-87.745554404993,41.808792296922",605301054,L,17,031,560200,2029,-87.745554404993,41.808792296922
506,4631 S LAMON AVE,Chicago,IL,60638,"4631 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4631 S LAMON AVE, CHICAGO, IL, 60638","-87.745559201531,41.80897136836",605301054,L,17,031,560200,2029,-87.745559201531,41.80897136836
507,4553 S LAMON AVE,Chicago,IL,60638,"4553 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4553 S LAMON AVE, CHICAGO, IL, 60638","-87.745598107728,41.810277693774",111799808,L,17,031,560200,2007,-87.745598107728,41.810277693774
508,4553 S LAMON AVE,Chicago,IL,60638,"4553 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4553 S LAMON AVE, CHICAGO, IL, 60638","-87.745598107728,41.810277693774",111799808,L,17,031,560200,2007,-87.745598107728,41.810277693774
509,4645 S LAMON AVE,Chicago,IL,60638,"4645 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4645 S LAMON AVE, CHICAGO, IL, 60638","-87.745554404993,41.808792296922",605301054,L,17,031,560200,2029,-87.745554404993,41.808792296922
510,4631 S LAMON AVE,Chicago,IL,60638,"4631 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4631 S LAMON AVE, CHICAGO, IL, 60638","-87.745559201531,41.80897136836",605301054,L,17,031,560200,2029,-87.745559201531,41.80897136836
511,4501 S LAMON AVE,Chicago,IL,60638,"4501 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4501 S LAMON AVE, CHICAGO, IL, 60638","-87.745622966851,41.811190919481",111799808,L,17,031,560200,2007,-87.745622966851,41.811190919481
512,4611 S LAMON AVE,Chicago,IL,60638,"4611 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4611 S LAMON AVE, CHICAGO, IL, 60638","-87.745567940412,41.809227608428",605301054,L,17,031,560200,2029,-87.745567940412,41.809227608428
513,4501 S LAMON AVE,Chicago,IL,60638,"4501 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4501 S LAMON AVE, CHICAGO, IL, 60638","-87.745622966851,41.811190919481",111799808,L,17,031,560200,2007,-87.745622966851,41.811190919481
514,4611 S LAMON AVE,Chicago,IL,60638,"4611 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4611 S LAMON AVE, CHICAGO, IL, 60638","-87.745567940412,41.809227608428",605301054,L,17,031,560200,2029,-87.745567940412,41.809227608428
515,4615 S LAMON AVE,Chicago,IL,60638,"4615 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4615 S LAMON AVE, CHICAGO, IL, 60638","-87.745566022161,41.809176454942",605301054,L,17,031,560200,2029,-87.745566022161,41.809176454942
516,4615 S LAMON AVE,Chicago,IL,60638,"4615 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4615 S LAMON AVE, CHICAGO, IL, 60638","-87.745566022161,41.809176454942",605301054,L,17,031,560200,2029,-87.745566022161,41.809176454942
517,4601 S LAMON AVE,Chicago,IL,60638,"4601 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4601 S LAMON AVE, CHICAGO, IL, 60638","-87.745572736038,41.809355492142",605301054,L,17,031,560200,2029,-87.745572736038,41.809355492142
518,4541 S LAMON AVE,Chicago,IL,60638,"4541 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4541 S LAMON AVE, CHICAGO, IL, 60638","-87.745604154736,41.810488475947",111799808,L,17,031,560200,2007,-87.745604154736,41.810488475947
519,4541 S LAMON AVE,Chicago,IL,60638,"4541 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4541 S LAMON AVE, CHICAGO, IL, 60638","-87.745604154736,41.810488475947",111799808,L,17,031,560200,2007,-87.745604154736,41.810488475947
520,4601 S LAMON AVE,Chicago,IL,60638,"4601 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4601 S LAMON AVE, CHICAGO, IL, 60638","-87.745572736038,41.809355492142",605301054,L,17,031,560200,2029,-87.745572736038,41.809355492142
521,4511 S LAMON AVE,Chicago,IL,60638,"4511 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4511 S LAMON AVE, CHICAGO, IL, 60638","-87.745618682407,41.811015256542",111799808,L,17,031,560200,2007,-87.745618682407,41.811015256542
522,4511 S LAMON AVE,Chicago,IL,60638,"4511 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4511 S LAMON AVE, CHICAGO, IL, 60638","-87.745618682407,41.811015256542",111799808,L,17,031,560200,2007,-87.745618682407,41.811015256542
523,4543 S LAMON AVE,Chicago,IL,60638,"4543 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4543 S LAMON AVE, CHICAGO, IL, 60638","-87.745603146901,41.810453345585",111799808,L,17,031,560200,2007,-87.745603146901,41.810453345585
524,4543 S LAMON AVE,Chicago,IL,60638,"4543 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4543 S LAMON AVE, CHICAGO, IL, 60638","-87.745603146901,41.810453345585",111799808,L,17,031,560200,2007,-87.745603146901,41.810453345585
525,4515 S LAMON AVE,Chicago,IL,60638,"4515 S LAMON AVE, Chicago, IL, 60638",Match,Exact,"4515 S LAMON AVE, CHICAGO, IL, 60638","-87.745616968629,41.810944991366",111799808,L,17,031,560200,2007,-87.745616968629,41.810944991366
